id,date_premier_courriel,mois,theme,sous_theme,bogue,langue,pays,no_commande,date_commande,delai_jours,etiquettes,sujet
1a3e1557-b125-455a-9e5f-403ce0c19177,2026-03-02,2026-03,question_pre_achat,prix,promo,fr,,,,,Support/Code Promo|Support/⚡ Ventes - info pré-achat,Re: Panier d'achat toujours ouvert. Des questions? 😊
50da004b-c758-41a0-aaf0-8ef84d568976,2026-03-02,2026-03,question_pre_achat,prix,,fr,,,,,Support/Code Promo|Support/⚡ Ventes - info pré-achat,Re: Code promo.
82d209e5-cdad-4371-a264-c024387d7a3f,2026-02-28,2026-02,question_pre_achat,prix,promo,en,,,,,Support/Code Promo|Support/⚡ Ventes - info pré-achat,Re: Discount code
b6cb93ca-4137-421a-a1a6-39c10e8dacb7,2026-03-04,2026-03,question_pre_achat,prix,promo,fr,,,,,Support/Code Promo|Support/⚡ Ventes - info pré-achat,Re: Commande ne fonctionne pas
338ead1d-3a75-4484-bfda-d1b17a88a5ff,2026-03-17,2026-03,suivi_livraison,,,fr,,,,,Support/Code Promo|Draft AI RÉVISÉ PAR HUMAIN,Re: Merci de ton soutien
d84a8130-1baf-4cd5-9edc-72b3cb4260f4,2026-03-06,2026-03,autre,,promo,en,,,,,Support/Code Promo|Draft AI RÉVISÉ PAR HUMAIN,Re: Discount
65dac195-99b4-427d-b570-efbddf20d617,2026-03-11,2026-03,modification_annulation_commande,,promo,fr,CA,L-48168,2026-03-11,0,Support/Code Promo|Support/Mise à jour commande,Re: Rabais non appliqué -commande L-48168
b6160a8f-a369-4ae3-bed6-cf764dd65755,2026-03-03,2026-03,autre,,,fr,,,,,Support/Code Promo,RE: Erratum (vente de fin de saison Lasclay)
44aeca06-2e54-4391-a03d-e910966d5ea1,2026-02-19,2026-02,autre,,,en,,,,,Support/Code Promo,Discount code
dbcd4feb-05fe-4b2f-b715-fad99a6e3680,2026-03-04,2026-03,autre,,,en,,,,,Support/Code Promo,Message from Linda Collins King
0629f7af-6e55-42f8-a69e-92af18f80dbf,2026-03-15,2026-03,modification_annulation_commande,,,en,US,L-48450,2026-03-15,0,Support/Code Promo,Re: Order nimber L-48450
073d80d6-830d-41be-9862-e2d2d05c3edc,2026-02-24,2026-02,autre,,promo,fr,CA,L-47395,2026-02-24,0,Support/Code Promo,Re: Melanie Ducharme # L-47395
599cad6b-6f51-491f-ac7a-0e0959d451f9,2026-02-06,2026-02,probleme_produit_garantie,,,fr,,,,,Support/Code Promo,Re: Comment obtenir le certificat de 25$
a44c8cf2-5c08-46f0-8c55-bba2dc51ee1a,2026-02-01,2026-02,suivi_livraison,,,fr,,,,,Support/Code Promo,Re: Vente fin de saison - bug avec les rabais
cb638fdb-0fdb-483c-abd6-5a457e973ca3,2026-02-05,2026-02,suivi_livraison,,,fr,CA,L-46019,2026-01-26,10,Support/Code Promo|Support/review à traiter,Re: Une commande L-46019 est en transit
e92f6294-0220-490d-ad68-49fa39068b49,2026-02-10,2026-02,question_pre_achat,prix,promo,fr,,,,,Support/Code Promo,Re: Impossible d’appliquer le code de réduction
5977ffc1-75fe-4f44-b431-21e49222cd10,2026-01-24,2026-01,suivi_livraison,,,fr,CA,L-45777,2026-01-24,0,Support/Code Promo,Re: Merci énormément pour votre commande - L-45777
ee830808-7633-41f5-a5a5-cda2611e7120,2026-02-04,2026-02,autre,,,fr,CA,L-46466,2026-02-04,0,Support/Code Promo,Re: Commande L-46466 confirmée
d164f42a-8d63-4921-94d2-6bab8c9b9cc4,2026-02-07,2026-02,probleme_produit_garantie,,,fr,,,,,Support/Code Promo,Re: Fin de saison 2026 - Produits d'asclépiade
3f5f39dc-e487-40d3-ab28-e2b829461d18,2026-02-06,2026-02,suivi_livraison,,promo|livraison_checkout,fr,,,,,Support/Code Promo,Re: Panier d'achat toujours ouvert. Des questions? 😊
92db247c-807f-436c-a645-544ed40fa57b,2025-09-25,2025-09,wholesale_b2b,,,fr,CA,L-39945,2025-09-25,0,Opérations/Facture/Facture - Payée/Contestation du prix,Re: Commande L-39945 confirmée
7fc8b8ba-179f-4bf7-88fd-05a1f0909baf,2025-09-25,2025-09,wholesale_b2b,,,en,,,,,Opérations/Facture/Facture - Payée/Contestation du prix,Re: Discount not showing up on pay pal
98405a91-62a2-4880-8de9-8549aad78f9b,2026-02-04,2026-02,modification_annulation_commande,,,en,,,,,Support/Draft AI Support|Support/Mise à jour commande|Support/USA,Re: Milkweed planting campaign to save monarchs 🦋
95570ced-ca76-4e38-bae9-43be71c81d44,2026-04-22,2026-04,suivi_livraison,,,en,US,L-45225,2026-01-03,109,Support/Draft AI Support|Support/🚚Suivi d'expédition/Graines non livrées|Support/Mise à jour commande,Re: A shipment from order L-45225 is on the way
28280327-7597-43af-a05d-c623029a19fe,2025-11-01,2025-11,suivi_livraison,,,en,US,L-39417,2025-09-13,49,Support/Draft AI Support|Support/Mise à jour commande|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: Order Placed in September
af3d42e4-5691-4d2d-8cc4-6b6b6a9c2c18,2025-11-13,2025-11,suivi_livraison,,,en,US,L-40821,2025-11-02,11,Support/Draft AI Support|Support/Mise à jour commande|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: A shipment from order L-40821 is on the way
485872d0-4d57-48e4-a82b-bef6c77b7b5a,2025-12-03,2025-12,suivi_livraison,,,en,US,L-40687,2025-10-31,33,Support/Draft AI Support|Support/Mise à jour commande|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: Order L-40687 confirmed
8473b1af-7693-423d-8f98-783ecddcc26a,2025-10-02,2025-10,retour_echange_remboursement,,,en,US,L-39572,2025-09-16,16,Support/Draft AI Support|Support/Mise à jour commande|Support/↩️ RETOURS - ECHANGES|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,A shipment from order L-39572 is on the way
5dd82dcb-a28e-4f69-a6e6-df04427f088c,2026-01-05,2026-01,retour_echange_remboursement,,,en,US,L-43474,2025-12-09,27,Support/Draft AI Support|Support/↩️ RETOURS - ECHANGES|Support/USA,Re: Return policy and process
2359a6bf-43b1-472c-971c-80cd09196c3d,2026-01-17,2026-01,retour_echange_remboursement,,,fr,,,,,Opérations/Draft créé,Re: Testeur de matériel Lasclay
244cbbb8-4f1e-4e1e-9b53-22b5d47fe4f1,2025-12-31,2025-12,question_pre_achat,chaleur_performance,,fr,,,,,Opérations/Draft créé,Re: Patronniste pour manteaux manteaux
f302b56b-103b-423d-83c7-30c176bc230b,2025-08-27,2025-08,question_pre_achat,,,en,,,,,Opérations/Draft créé,Re: Milkweed harvest
11f57f35-e077-462f-9d76-612a688f6667,2025-09-20,2025-09,probleme_produit_garantie,,,fr,CA,L-39155,2025-09-13,7,Support/Réponses / Responses/FR/Échantillon manquant,Re: Une commande L-39155 a été livrée
eb43c685-8ee0-4fd8-b167-9badf71565fd,2026-02-13,2026-02,suivi_livraison,,,fr,CA,L-46889,2026-02-10,3,Support/📨Expéditions prioritaires,RE: commande L-46889
0599104e-2a11-4eaa-b73b-82ed6ce0714b,2026-01-03,2026-01,suivi_livraison,,,fr,,,,,Support/📨Expéditions prioritaires,Re: Comment obtenir le certificat de 25$
162c1f00-71cd-4c29-bc33-0f29d7289cdd,2025-12-28,2025-12,retour_echange_remboursement,,,fr,CA,L-42800,2025-12-04,24,Support/📨Expéditions prioritaires|Support/↩️ RETOURS - ECHANGES,Re: Retour tuque
7347317c-64b5-4ff6-8f50-9529c1a986c3,2026-01-06,2026-01,suivi_livraison,,,fr,CA,L-42397,2025-12-01,36,Support/📨Expéditions prioritaires,Re: Carte-cadeau Lasclay d'un montant de $25
7116d01c-5810-4787-b73e-7663d60e9104,2025-12-27,2025-12,suivi_livraison,,,fr,CA,L-45011,2025-12-27,0,Support/📨Expéditions prioritaires,Re: Commande l-45011
29dd22b4-eb0a-4fca-923b-5f74d4c08b38,2025-12-16,2025-12,suivi_livraison,,,fr,,,,,Support/📨Expéditions prioritaires,Re: Produit defectueux
4c26aa2f-5e7a-4f80-a286-600bd93e143a,2025-12-01,2025-12,suivi_livraison,,,fr,,,,,Support/📨Expéditions prioritaires,ERREUR SUR MA COMMANDE
81d70f2d-ca6c-4583-a801-7ef8e0ecde7f,2025-11-15,2025-11,suivi_livraison,,,fr,CA,L-41357,2025-11-15,0,Support/📨Expéditions prioritaires|Support/R&D/Feedbacks manteaux infolettre,Re: Commande L-41357 confirmée
f169824e-ab0d-49f6-832b-77bb60de4133,2025-11-27,2025-11,suivi_livraison,,,fr,CA,L-41585,2025-11-19,8,Support/📨Expéditions prioritaires,Re: Demande de retour
c17b6757-6567-4127-bcfd-661843288aab,2025-11-19,2025-11,suivi_livraison,,,fr,,,,,Support/📨Expéditions prioritaires,Re: Suivi de commande - mitaines urbaines d'asclépiade
bd712cf0-1c70-4767-a633-a2996e3b8abd,2025-12-09,2025-12,suivi_livraison,,,fr,,L-42622,2025-12-03,6,Support/📨Expéditions prioritaires,Re: Commande L-42622
0cee2743-2d5b-4ad6-b045-3bb9bca83735,2025-11-05,2025-11,suivi_livraison,,,en,US,L-40448,2025-10-25,11,Support/📨Expéditions prioritaires,Re: ORDER L-40448
88846e6c-b946-4dd9-9586-d3877447b137,2025-11-07,2025-11,suivi_livraison,,,fr,CA,L-40503,2025-10-26,12,Support/📨Expéditions prioritaires,Re: Commande L-40503 confirmée
e01c82b8-46d6-4c64-9931-c7104a4951b1,2025-11-20,2025-11,suivi_livraison,,,fr,,,,,Support/📨Expéditions prioritaires|Support/Réponses / Responses/FR/🤔Problèmes et erreurs/item manquant reship,Coussin manquant dans la commande
78d2773a-e33c-4cc0-9da5-2f32753429fc,2026-02-22,2026-02,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: Payment Receipt for your A2X Subscription (Invoice-39BCB659-0019)
babee4c1-9b23-4d10-ab6f-33fef9be5c62,2026-02-06,2026-02,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: Your receipt from Missive #2192-1134
13d97293-25a7-40bf-a267-17da84f689bd,2026-02-05,2026-02,wholesale_b2b,,,?,,,,,Opérations/Facture,TR: Facture a produire.
1b632cbb-6be9-4582-adf5-7d6778523a7f,2026-01-14,2026-01,wholesale_b2b,,,en,,,,,Opérations/Facture,Re: Laser service
da15718d-360d-4539-911b-48700c983442,2026-01-25,2026-01,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: Your receipt from Klaviyo Inc #2230-0081
56eb5e5f-c3e7-403f-bec3-857e77ec5194,2025-11-21,2025-11,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Facture - Besaces
8041acbe-f452-4b5a-8740-912022d214b0,2025-11-25,2025-11,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Facture
b17c9ed4-8860-464d-91c3-85bfcd170c42,2025-12-11,2025-12,wholesale_b2b,,,?,,,,,Opérations/Facture,Fwd: TR: Facture a produire.
b6d98b0a-24c0-472d-8c50-2d0c46868456,2025-12-20,2025-12,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Votre paiement a été traité avec succès
2fa4f23c-5219-4f0b-aaaa-c30f8cb2ac2d,2025-12-09,2025-12,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Votre facture mensuelle électronique de Virgin Plus est prête!
ccb5018e-56f9-453f-a060-50edf5d6f8fe,2025-12-05,2025-12,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: Thank you for your payment
272315f5-00e2-4347-a19a-0fd7492832f5,2025-11-25,2025-11,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Facture
78e4c3a7-f506-478b-b9c4-ed857f61b9a4,2025-11-23,2025-11,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: facture FMR-2025-004
79a56de2-200f-46f3-a026-cb573a359455,2025-11-22,2025-11,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: Payment Receipt for your A2X Subscription (Invoice-39BCB659-0015)
33145eb6-8883-4e2d-87f7-80709edc958b,2025-11-20,2025-11,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Facture
c06d481a-4b8c-4bdd-82ca-82ddd389469f,2025-11-19,2025-11,wholesale_b2b,,,fr,,,,,Opérations/Facture,Re: facture Dernières envoies
fc304165-ac33-48aa-b650-f94405e28fdc,2025-11-09,2025-11,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Votre facture mensuelle électronique de Virgin Plus est prête!
183e23ec-455a-40e1-9ff3-cf06d9ff9a84,2025-11-05,2025-11,wholesale_b2b,,,en,,,,,Opérations/Facture,"Fwd: Nov 5, 2025 bill for Lasclay"
4277c29d-4dd9-409e-8c96-e9efe5f4a808,2025-11-01,2025-11,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: Google Workspace: Your invoice is available for lasclay.com
79f3b1f7-08e3-4098-b8ce-c33655389e91,2025-10-22,2025-10,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Facture  [Nº de la Facture ] de Impôts Match inc
21c3025a-9682-47a8-a792-ee47fb35d7e2,2025-10-25,2025-10,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: Your receipt from Klaviyo Inc #2280-9501
ac5d1d3f-ec5d-462a-9f7c-19822db1f2b2,2025-10-22,2025-10,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: Payment Receipt for your A2X Subscription (Invoice-39BCB659-0014)
8834744f-ed73-4a14-ac92-7767e03ca60d,2025-09-27,2025-09,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Facture - Rappel : Votre paiement à Gestion Conseils JF Inc. est dû
f06bbc03-4170-40bd-b398-c7d84091e204,2025-08-12,2025-08,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: RE: Facture 25646
90e28479-2d60-439a-8aa0-3a6bc5041aec,2025-10-01,2025-10,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Facture  [Nº de la Facture ] de Gestion Conseils JF Inc.
b0e004a7-e9cd-4fb8-8645-f141d9a0e25e,2025-10-20,2025-10,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Votre paiement a été traité avec succès
55818414-499d-45bc-a158-7bde1c5b133d,2025-09-19,2025-09,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Re: bague 8.5
7bc5b072-3d13-4808-8826-a5806a1940ed,2025-10-06,2025-10,wholesale_b2b,,,en,,,,,Opérations/Facture,"Fwd: Oct 6, 2025 bill for Lasclay"
85fbbae4-1505-49b2-820f-4e22669c19b9,2025-10-05,2025-10,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: Thank you for your payment
1d3176fe-c318-4d46-b3d5-99cca4dec7b7,2025-10-02,2025-10,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: Google Workspace: Your invoice is available for lasclay.com
d6681774-0d72-4d2d-821b-fe0d65776a94,2025-09-22,2025-09,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Facture Lasclay
08cdf0ac-c08a-4bc6-bfd0-1a50d98f30dd,2025-09-20,2025-09,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Votre paiement a été traité avec succès
9836055a-6c6d-4805-be63-326da6348e70,2025-09-09,2025-09,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Votre facture mensuelle électronique de Virgin Plus est prête!
1ca58eee-387c-416e-8e21-698de13811da,2025-08-30,2025-08,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Facture  [Nº de la Facture ] de Gestion Conseils JF Inc.
cdbcd1ac-de3e-413a-a533-949d49e8c1c6,2025-09-01,2025-09,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: Google Workspace: Your invoice is available for lasclay.com
f0e2c0f3-8d75-486c-80da-4d8c8ee6dab5,2025-08-21,2025-08,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Facture - livraison vendredi.
86d0dcb3-46ad-4f4d-8d53-980f25749833,2025-08-20,2025-08,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Votre paiement a été traité avec succès
70174d04-d1fc-4a65-a740-f9524ead64b9,2025-08-13,2025-08,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: A bill payment failed for Lasclay
cf5dda57-18ba-4dd3-be88-63651f29b219,2025-08-11,2025-08,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: Your receipt from Missive #2799-9883
3c4608d7-33bc-4c6f-912c-3c8437f37cf3,2025-08-11,2025-08,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: A bill payment failed for Lasclay
bf477f8d-8770-4eda-a62a-f921b1abc5b6,2025-08-09,2025-08,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: A bill payment failed for Lasclay
ea84431c-dddf-41a5-8fcc-dbda8865a1d1,2025-08-07,2025-08,wholesale_b2b,,,en,,,,,Opérations/Facture,Fwd: A bill payment failed for Lasclay
866e57eb-7e4f-4fce-b5d0-66cef5ddb7d3,2025-08-05,2025-08,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Facture  [Nº de la Facture ] de Pur Soyer Inc.
c20c03f2-2aff-4828-add9-a0510ab54931,2025-08-05,2025-08,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Facture  [Nº de la Facture ] de Pur Soyer Inc.
7cda55fd-92e3-46f9-9f30-560c741bcee2,2025-08-05,2025-08,wholesale_b2b,,,fr,,,,,Opérations/Facture,Fwd: Facture  [Nº de la Facture ] de Pur Soyer Inc.
716ebfac-231c-4046-a3f1-5e993aef27cf,2025-08-02,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
efa9cd5d-49e4-473c-af21-41a4dddc7dab,2025-08-02,2025-08,question_pre_achat,taille|chaleur_performance|delai_expedition,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
9dfc7ab7-78c9-4fcb-8dfd-7e8eeadb4e6d,2025-08-03,2025-08,suivi_livraison,,,fr,CA,L-36108,2025-05-31,64,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
0cf12103-4667-427e-9e40-90c80e8a1c5c,2025-08-02,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
beac9401-8d2e-428a-9286-26b79ce88818,2025-08-04,2025-08,modification_annulation_commande,,,fr,CA,L-36607,2025-06-08,57,Support/R&D/Feedbacks manteaux infolettre,Re: Commande L-36607 à modifier
f906d928-f5ad-4463-a8f4-347906862751,2025-08-04,2025-08,suivi_livraison,,,en,US,L-38022,2025-07-19,16,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
d63d100b-6126-4c47-9566-70717d7e9e8f,2025-08-03,2025-08,modification_annulation_commande,,,fr,CA,L-36169,2025-05-31,64,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
66112364-534f-462f-ae46-155c6f5ddae8,2025-08-03,2025-08,modification_annulation_commande,,,fr,CA,L-36105,2025-05-31,64,Support/R&D/Feedbacks manteaux infolettre,Re: Commande L-36105
8aed5a0d-8b6f-4b9b-b225-05a9770825f6,2025-08-02,2025-08,modification_annulation_commande,,,fr,CA,L-36583,2025-06-08,55,Support/R&D/Feedbacks manteaux infolettre,Re: Commande L-36583 confirmée
c5e67f67-cfcc-437a-8564-27e635b99cd0,2025-08-02,2025-08,question_pre_achat,taille|delai_expedition,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
fd470820-1f9b-4237-87b9-9783a70b6c8b,2025-08-02,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
890b7843-2243-46c6-a625-15a64bb533e5,2025-08-02,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
95cb28a4-9a28-43c2-b1e4-509124105576,2025-08-06,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
b1884754-cba6-40e9-ba4c-ce3dcde8515b,2025-08-05,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
12667cc8-b7ab-48e4-b254-d8eb8ea2ba4b,2025-08-06,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
dad8d327-b5b6-486e-a061-a1a3f38eae99,2025-08-02,2025-08,suivi_livraison,,,en,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
ecee5728-44f0-49bc-9e12-ce1a61ad6b70,2025-08-04,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
beaba36b-a34a-4ccb-82b4-7f42523031c9,2025-08-04,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
8757491a-5da4-4ebb-94e3-2cdd1fe17380,2025-08-04,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
81eb9c81-71c4-4c16-9852-d39f537f7c2c,2025-08-04,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
870d4b7a-3b38-48e1-aec8-cb3840681129,2025-08-03,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
0854e3fd-3775-4656-8145-05786a1e7185,2025-08-03,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
afb8a3da-7d2c-43cd-a943-37a81450ee8c,2025-08-03,2025-08,autre,,,fr,CA,L-36058,2025-05-31,64,Support/R&D/Feedbacks manteaux infolettre,Re: Commande L-36058 confirmée
a248cb31-2037-464c-bc98-2680193b5069,2025-08-03,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
1a3dbfa3-683b-40d3-afe9-862203d16356,2025-08-03,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
d1823b0d-e71d-41d1-a642-1e410e329470,2025-08-02,2025-08,suivi_livraison,,,fr,CA,L-36050,2025-05-31,63,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
64b195c7-b5d6-43e3-a946-4cd2c260e28e,2025-08-02,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
561aa535-5e84-4ebf-be83-d3f80e50acc8,2025-08-02,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
a90a3ae1-cfcb-465e-8eb6-f1db14565bcf,2025-08-02,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
86e2b585-5dbb-4a4e-bbb8-a62f51d20478,2025-08-02,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
014e872a-c4d6-4e0a-ab50-0168ee168473,2025-08-02,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
e5727d70-23a4-4758-b8d9-8302f23cdd01,2025-08-02,2025-08,suivi_livraison,,,fr,CA,L-36137,2025-05-31,63,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
17689fda-718c-40f3-b592-0486680a0065,2025-08-02,2025-08,question_pre_achat,taille|delai_expedition,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
6317a3e2-7bc8-4b35-befd-dd30a109369b,2025-08-02,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Suivi de ta précommande de manteau / veste d'asclépiade
54124ad2-732c-4161-b274-565f249b5262,2025-08-02,2025-08,autre,,,fr,CA,L-36077,2025-05-31,63,Support/R&D/Feedbacks manteaux infolettre,Re: Commande L-36077 confirmée
e987161b-a32c-440e-bf6d-da93aa58829b,2025-08-02,2025-08,suivi_livraison,,,fr,,,,,Support/R&D/Feedbacks manteaux infolettre,Re: Ré: Suivi de ta précommande de manteau / veste d'asclépiade
d16c71fe-ad0f-40e5-a833-a688cae63e8f,2025-09-02,2025-09,probleme_produit_garantie,,,fr,CA,L-38260,2025-08-06,27,Support/R&D/Glacière/glacière brisée,Re: Glacière défectueuse
34b06890-0333-4b42-9958-5976aebfd8cb,2025-10-02,2025-10,probleme_produit_garantie,,,fr,,,,,Support/R&D/Glacière/glacière brisée|Support/Réponses / Responses/FR/🤔Problèmes et erreurs/Produit défectueux,Re: Sac défectueux.
d06bd7a4-4b5a-4685-8f7a-38e140155483,2025-09-01,2025-09,probleme_produit_garantie,,,fr,CA,L-37847,2025-07-12,51,Support/R&D/Glacière/glacière brisée,Re: Sac à dos glacière
68a419ea-fa67-461c-839e-aa82229c5f23,2025-08-20,2025-08,probleme_produit_garantie,,,fr,,,,,Support/R&D/Glacière/glacière brisée,Re: Sangle décousue
6f7b6f75-597d-44ac-bfea-3efdbe71aac6,2025-08-16,2025-08,probleme_produit_garantie,,,fr,,,,,Support/R&D/Glacière/glacière brisée,Re: 2e sac brisé en une utilisation
1ed11c46-e552-4236-a865-0356969093ca,2025-08-17,2025-08,probleme_produit_garantie,,,fr,,,,,Support/R&D/Glacière/glacière brisée,Re: Réparation sac à dos
371c7e9e-76b5-457b-92e0-2941f65c9831,2025-10-20,2025-10,autre,,,en,,,,,Support/Réponses / Responses/FR/🌱Botanique/Guide et suivi de plantation,Re: Milkweed seeds
34f49468-d7f4-4976-83cd-2b7f13bc1276,2025-12-08,2025-12,question_pre_achat,,,fr,,,,,ADMIN/Embauches/Helpers,Re: Nous avons besoin d'un coup de main 💪
39c1b222-3b22-4848-abe0-3b9dee320416,2025-12-15,2025-12,autre,,,fr,,,,,ADMIN/Embauches/Helpers,Re: Nous avons besoin d'un coup de main 💪
697b219d-b3eb-4c9a-b450-820061120378,2025-12-08,2025-12,question_pre_achat,chaleur_performance|points_de_vente,,fr,,,,,ADMIN/Embauches/Helpers,Re: Nous avons besoin d'un coup de main 💪
66070ddf-8e32-436f-92d3-7e287f675f0f,2025-12-08,2025-12,question_pre_achat,,,fr,,,,,ADMIN/Embauches/Helpers,Re: Nous avons besoin d'un coup de main 💪
2964d22a-891b-4edc-a753-70867dfc0f2e,2025-12-08,2025-12,question_pre_achat,,,fr,,,,,ADMIN/Embauches/Helpers,Re: Nous avons besoin d'un coup de main 💪
a5860bd3-cfb4-4bf2-9dfd-df72db5726c4,2025-12-08,2025-12,probleme_produit_garantie,,,fr,,,,,ADMIN/Embauches/Helpers,Re: Nous avons besoin d'un coup de main 💪
